GEOID,county,population_estimate,med_inc_estimate,pct_female,pct_white,pct_black,pct_asian,pct_hispanic,pct_poverty,TractFIPS,CountyName,OBESITY_CrudePrev,med_inc_10k
36005016400,Bronx County,1074.0,66681.0,0.49534450651769085,0.49534450651769085,0.061452513966480445,0.13687150837988826,0.3063314711359404,0.24394785847299813,36005016400,Bronx,28.0,6.6681
36119003500,Westchester County,1889.0,44196.0,0.45897300158814186,0.046585494970884066,0.644785600847009,0.01111699311805188,0.26310217046056117,0.2652196929592377,36119003500,Westchester,37.7,4.4196
36081015000,Queens County,2435.0,98636.0,0.43121149897330596,0.0188911704312115,0.1806981519507187,0.40616016427104723,0.19055441478439425,0.1080082135523614,36081015000,Queens,22.6,9.8636
36047016800,Kings County,2166.0,100368.0,0.502770083102493,0.6449676823638042,0.0,0.25392428439519854,0.05863342566943675,0.09464450600184672,36047016800,Kings,17.8,10.0368
36067000600,Onondaga County,2966.0,26708.0,0.43661496965610247,0.4055967633175995,0.34389750505731626,0.16014834794335805,0.05158462575859744,0.380310182063385,36067000600,Onondaga,47.4,2.6708
36103123802,Suffolk County,3589.0,92033.0,0.5895792699916411,0.7155196433546949,0.004458066313736417,0.05851212036779047,0.20785734187796043,0.1100251326445127,36103123802,Suffolk,29.1,9.2033
36005022102,Bronx County,5995.0,40500.0,0.5312760633861552,0.02268557130942452,0.0902418682235196,0.003669724770642202,0.8738949124270226,0.28140116763969975,36005022102,Bronx,36.8,4.05
36005042902,Bronx County,4165.0,42331.0,0.5428571428571428,0.039135654261704685,0.3186074429771909,0.02112845138055222,0.6172869147659064,0.18286980063992125,36005042902,Bronx,33.1,4.2331
36103112219,Suffolk County,3147.0,79010.0,0.5846838258659041,0.7804258023514459,0.005719733079122974,0.18779790276453764,0.012392755004766444,0.04035589450270099,36103112219,Suffolk,23.9,7.901
36005019700,Bronx County,7479.0,31008.0,0.536569060034764,0.015777510362347907,0.13517849979943844,0.06230779515978072,0.7795159780719347,0.4620938628158845,36005019700,Bronx,37.9,3.1008
36081013500,Queens County,1172.0,83162.0,0.49402730375426623,0.8481228668941979,0.005119453924914676,0.03924914675767918,0.1075085324232082,0.1075085324232082,36081013500,Queens,21.5,8.3162
36047007600,Kings County,5327.0,59583.0,0.5168012014266942,0.09536324385207434,0.030974281959827293,0.22470433639947437,0.6476440773418435,0.22357799887366248,36047007600,Kings,26.1,5.9583
36055011605,Monroe County,2172.0,79605.0,0.5216390423572744,0.8075506445672191,0.029005524861878452,0.02992633517495396,0.10128913443830571,0.10980207351555137,36055011605,Monroe,27.9,7.9605
36081019400,Queens County,3185.0,84609.0,0.4897959183673469,0.010675039246467817,0.40345368916797486,0.18869701726844584,0.1783359497645212,0.0781789638932496,36081019400,Queens,27.8,8.4609
